ax,ay,az,gx,gy,gz
0.495605,0.554443,0.586670,20.450382,-27.587786,29.778625
0.516846,0.527588,0.591309,34.656490,-32.862595,21.740458
0.562744,0.607178,0.609375,44.358780,-33.755726,18.801527
0.591553,0.696533,0.581543,42.595421,-25.137405,22.656488
0.572021,0.713379,0.554932,31.328245,-13.977099,24.969465
0.496338,0.702637,0.575684,15.702291,-11.053435,23.648855
0.452393,0.652344,0.562012,3.389313,-21.862595,19.824427
0.490723,0.522949,0.599365,1.618321,-32.488548,15.969465
0.533203,0.375244,0.600586,14.480916,-35.221375,12.725191
0.529785,0.276123,0.559082,38.679390,-32.679390,10.496183
0.505859,0.322510,0.455078,64.793892,-40.564884,11.290076
0.524902,0.481689,0.421143,79.328247,-45.618320,14.114504
0.549561,0.624512,0.435303,81.755722,-47.206108,19.969465
0.579102,0.719238,0.435791,73.877861,-42.557251,28.534351
0.608887,0.827148,0.488281,64.931297,-32.152672,32.396946
0.629883,0.911377,0.554443,52.175571,-24.633587,30.748091
0.602539,0.891846,0.667236,34.809162,-12.282443,28.786259
0.533936,0.787598,0.560059,14.358779,-5.282443,26.022902
0.477295,0.668213,0.536133,-3.091603,-3.358779,19.725191
0.462158,0.619141,0.475586,-11.175572,-11.099236,9.328244
0.473877,0.619141,0.478760,-13.534351,-21.717558,2.870229
0.514893,0.674316,0.638916,-9.251908,-18.755726,7.129771
0.552490,0.727783,0.475830,-6.450382,-16.503817,13.893129
0.568604,0.762207,0.459473,-18.534351,-17.290077,20.458015
0.558105,0.739014,0.425537,-28.061069,-17.648855,23.702290
0.556885,0.691650,0.392334,-34.213741,-27.946566,21.854961
0.583740,0.585449,0.326416,-39.748093,-39.229008,18.648855
0.614746,0.504150,0.440186,-38.786259,-44.160305,16.381680
0.695068,0.670410,0.418945,-23.633587,-42.770992,11.000000
0.707275,0.653809,0.365967,-30.671755,-44.312977,10.328244
0.715576,0.640381,0.424805,-35.541985,-35.862595,17.129770
0.699707,0.603271,0.431396,-38.458015,-34.854961,18.290077
0.693604,0.566895,0.442383,-38.641220,-40.519085,16.297710
0.752930,0.572998,0.465576,-30.816793,-47.648853,12.541985
0.807129,0.577148,0.418701,-23.954199,-48.687023,9.618320
0.830322,0.572021,0.457031,-22.854961,-41.610687,10.465649
0.823242,0.592529,0.455566,-21.702290,-33.656490,13.519084
0.789062,0.541260,0.418945,-26.679390,-33.358780,14.343512
0.760742,0.491699,0.430664,-26.282442,-34.244274,14.396947
0.761230,0.440918,0.426270,-20.740458,-39.908398,14.229008
0.781006,0.407715,0.489990,-10.610687,-40.038166,14.656488
0.801025,0.447998,0.475830,4.931298,-36.305344,16.229008
0.809814,0.486328,0.403809,9.984733,-36.312977,18.862595
0.816895,0.533203,0.356201,7.732824,-36.572517,23.511450
0.833984,0.579834,0.307617,1.198473,-42.679390,27.977098
0.854004,0.548096,0.267334,-6.473282,-50.137405,32.534351
0.905029,0.437500,0.342773,-11.977099,-56.312977,39.061069
0.953857,0.439209,0.372803,-4.358778,-56.381680,41.511452
0.976074,0.520996,0.341797,7.473282,-55.328243,41.129772
0.989502,0.595215,0.375977,17.145039,-51.290077,42.465649
0.988037,0.646484,0.398926,27.801527,-48.541985,44.541985
0.967529,0.627686,0.396973,36.312977,-49.152672,45.099236
0.950439,0.615234,0.442139,44.282444,-43.267174,42.335876
0.899902,0.616699,0.450684,48.297710,-38.442749,37.877861
0.839355,0.540527,0.402344,44.793892,-38.145039,35.458015
0.786133,0.434570,0.427734,40.244274,-33.229008,33.328243
0.754150,0.433105,0.501953,42.770992,-25.091602,29.183207
0.703857,0.556885,0.379150,41.030533,-21.671755,22.564886
0.654297,0.590820,0.354736,27.610687,-23.625954,23.450382
0.622314,0.537109,0.393311,19.618320,-23.687023,28.862595
0.620361,0.470703,0.379883,21.061069,-25.259542,32.381680
0.629883,0.417725,0.347412,23.251909,-27.610687,34.183205
0.625488,0.383545,0.330078,31.114504,-24.977098,36.587788
0.621094,0.397949,0.300049,41.801525,-18.763359,41.061069
0.638184,0.466309,0.267090,46.122139,-13.335877,44.160305
0.658936,0.576904,0.251709,40.190838,-7.908397,45.282444
0.653320,0.682129,0.238037,26.618320,-6.061069,45.671757
0.654297,0.681885,0.174316,3.160305,-12.648855,47.641220
0.713379,0.578857,0.290771,-21.412214,-16.190840,49.167938
0.762207,0.535645,0.220215,-14.015267,-16.641222,44.587788
0.780762,0.410889,0.146729,-9.221375,-4.167939,33.778625
0.743408,0.256348,0.187744,-2.496183,2.748092,23.778625
0.685303,0.269775,0.150879,8.862596,8.412213,21.419847
0.657959,0.343750,0.039551,-2.549618,1.977099,25.824427
0.702881,0.401855,-0.050049,-18.687023,-13.770992,38.824429
0.810547,0.326660,0.058838,-48.328243,-24.786259,50.221375
0.814697,0.428467,0.059814,-13.450381,-12.343512,55.213741
0.860596,0.287109,-0.024170,14.015267,-14.709924,49.877861
0.852783,-0.018555,0.167969,27.404581,-17.633587,32.786259
0.779785,-0.106934,0.270508,45.862595,-9.671756,16.984734
0.675049,0.033203,0.202148,49.946564,5.664122,27.091602
0.679687,0.261719,-0.050049,28.160305,-4.259542,38.732826
0.753418,0.456787,-0.026855,11.526717,-18.610687,39.175571
0.827393,0.496826,0.072266,5.961832,-26.648855,35.694656
0.889893,0.457764,0.009033,3.709924,-35.267174,33.786259
0.902100,0.378662,0.006104,5.885496,-24.473282,32.389313
0.804443,0.281982,0.071533,6.290076,-10.656488,31.297710
0.674561,0.242187,0.079346,2.526718,-9.305344,31.839695
0.601318,0.259766,-0.043457,-8.480916,-24.717558,31.297710
0.658203,0.284912,-0.209229,-28.893129,-57.221375,28.198473
0.797852,0.217285,-0.117188,-41.671757,-79.641220,24.687023
0.934570,0.177979,-0.065430,-32.923664,-85.045799,23.877863
1.062256,0.296875,0.045166,-10.931297,-66.641220,20.870230
1.147461,0.542969,0.354492,19.076336,-36.335876,14.396947
1.080322,0.616699,0.318604,18.129770,-20.511450,11.961832
0.930664,0.462646,0.202148,-19.664122,-33.526718,16.022902
0.860107,0.335449,0.385010,-41.786259,-39.885498,18.290077
