ax,ay,az,gx,gy,gz
0.984131,-0.799561,-1.589355,-156.534348,34.206108,52.763359
1.117432,-0.811035,-1.768555,-151.534348,34.106869,36.038166
1.177246,-0.692139,-1.846191,-128.961838,44.427483,16.679390
1.128418,-0.624023,-2.000000,-123.954201,46.595421,8.847328
1.082764,-0.586914,-2.000000,-138.442749,36.946564,15.068703
1.102295,-0.638184,-2.000000,-145.312973,27.129770,23.709923
1.176025,-0.735596,-2.000000,-137.129776,5.641222,20.458015
1.255859,-0.787598,-2.000000,-116.641220,5.854962,16.664122
1.349609,-0.743896,-2.000000,-98.290077,2.114504,8.145039
1.380859,-0.626465,-2.000000,-91.160309,14.297709,1.183206
1.322266,-0.512939,-2.000000,-113.763359,12.984733,5.053435
1.329590,-0.440186,-2.000000,-139.435120,7.068702,14.099236
1.342773,-0.442383,-2.000000,-153.099243,14.610687,15.625955
1.341553,-0.567627,-2.000000,-165.007629,12.511451,16.961832
1.364990,-0.689697,-2.000000,-157.625961,7.351145,15.427481
1.385498,-0.706787,-2.000000,-127.633591,21.687023,8.137404
1.323975,-0.643066,-2.000000,-109.633591,13.213740,1.167939
1.234619,-0.543457,-2.000000,-115.412216,13.015267,1.213740
1.132080,-0.531006,-2.000000,-125.503815,14.725191,7.748092
1.071289,-0.562744,-2.000000,-123.595421,14.175572,12.709924
1.060059,-0.757324,-2.000000,-130.290070,12.038168,17.793894
1.074463,-0.813477,-2.000000,-112.480919,9.702291,18.725191
1.130127,-0.748291,-2.000000,-82.732826,13.076336,12.305344
1.129395,-0.706543,-2.000000,-57.900764,21.923664,3.564885
1.071045,-0.705811,-2.000000,-35.488548,32.167938,-1.076336
1.024414,-0.689209,-2.000000,-26.541985,27.114504,0.557252
1.011475,-0.664062,-2.000000,-22.099237,1.450382,-2.870229
0.972412,-0.626221,-2.000000,-22.694656,2.564885,-2.358779
0.942383,-0.671631,-2.000000,-24.297710,7.839694,0.450382
0.920410,-0.703613,-2.000000,-26.473282,3.839695,2.244275
0.920654,-0.712891,-2.000000,-28.412214,0.725191,2.152672
0.903809,-0.703613,-2.000000,-34.007633,-1.129771,0.923664
0.905273,-0.669434,-2.000000,-42.236641,-7.717557,0.839695
0.874756,-0.570312,-1.923828,-61.030533,-12.969465,5.045802
0.850342,-0.499023,-1.818359,-76.603050,-18.931297,5.900764
0.833252,-0.553711,-1.849121,-95.580154,-26.320610,12.961832
0.819824,-0.676514,-1.703857,-101.816795,-39.152672,13.129771
0.782959,-0.736816,-1.648438,-87.000000,-26.053434,12.061069
0.657471,-0.781494,-1.523438,-67.137405,-20.679390,9.618320
0.577881,-0.689697,-1.022705,-26.923664,-16.450382,5.664122
0.501953,-0.455322,-0.780029,14.045801,-9.458015,-3.198473
0.402588,-0.346191,-0.733643,12.587787,-10.694656,-3.870229
0.375244,-0.418701,-0.679443,-24.404581,-25.557251,4.480916
0.455566,-0.618652,-0.470215,-64.312981,-31.793894,13.541985
0.584717,-0.834473,-0.427002,-82.839691,-19.450382,14.007633
0.657959,-0.984375,-0.371094,-69.206108,-3.541985,5.068702
0.666504,-1.005127,-0.046631,-27.877863,7.595420,-12.664123
0.534424,-0.857666,-0.006836,8.893129,29.076336,-43.000000
0.351563,-0.801514,-0.068848,16.160305,20.343512,-23.374046
0.322754,-0.916992,0.155762,21.679390,5.832061,-19.297710
0.418457,-1.016113,0.178223,32.198475,-4.648855,-19.908398
0.470459,-0.988037,0.078369,33.152672,-7.740458,-27.740458
